order_id,product_id,quantity,unit_price,unit_cost
50879,1035,2,144.8,97.97
50880,1019,2,49.9,38.49
50881,1022,3,58.79,38.6
50882,1019,1,49.9,38.49
50882,1036,3,59.93,40.03
50882,1013,1,45.68,29.42
50883,1037,1,19.21,16.23
50883,1009,2,106.58,86.43
50884,1015,3,40.83,26.09
50884,1029,1,16.48,10.34
50884,1027,3,96.91,64.14
50884,1034,2,170.37,116.05
50884,1023,2,61.77,47.13
50885,1028,2,86.55,73.13
50885,1020,2,99.84,75.36
50885,1019,1,49.9,38.49
50885,1016,2,47.58,39.99
50886,1008,3,103.49,74.13
50886,1022,2,58.79,38.6
50886,1007,2,144.78,104.61
50886,1001,1,156.96,114.33
50886,1006,2,15.07,11.68
50887,1000,3,57.92,48.07
50888,1035,1,144.8,97.97
50888,1023,1,61.77,47.13
50888,1030,2,112.12,74.87
50888,1022,1,58.79,38.6
50889,1017,3,80.92,65.35
50889,1020,1,99.84,75.36
50889,1038,2,109.74,83.69
50890,1004,1,29.05,22.94
50891,1026,1,33.93,27.96
50891,1032,2,14.38,12.48
50892,1031,2,30.5,24.61
50892,1007,2,144.78,104.61
50892,1038,2,109.74,83.69
50892,1032,1,14.38,12.48
50892,1023,1,61.77,47.13
50893,1000,1,57.92,48.07
50893,1021,3,26.77,21.04
50894,1037,3,19.21,16.23
50894,1023,1,61.77,47.13
50894,1026,2,33.93,27.96
50894,1012,3,158.43,100.73
50895,1039,1,66.86,55.62
50895,1032,1,14.38,12.48
50895,1008,3,103.49,74.13
50895,1004,3,29.05,22.94
50896,1039,2,66.86,55.62
50896,1004,3,29.05,22.94
50897,1036,2,59.93,40.03
50897,1008,3,103.49,74.13
50897,1016,3,47.58,39.99
50897,1031,1,30.5,24.61
50898,1006,1,15.07,11.68
50899,1002,1,103.94,89.18
50900,1014,1,36.77,25.91
50900,1033,3,173.12,114.12
50900,1026,3,33.93,27.96
50900,1032,2,14.38,12.48
50900,1003,3,115.15,73.85
50901,1037,1,19.21,16.23
50901,1034,3,170.37,116.05
50901,1001,3,156.96,114.33
50901,1022,3,58.79,38.6
50901,1027,1,96.91,64.14
50902,1023,3,61.77,47.13
50902,1003,2,115.15,73.85
50902,1036,1,59.93,40.03
50903,1038,2,109.74,83.69
50903,1001,2,156.96,114.33
50903,1011,3,174.67,116.54
50904,1014,2,36.77,25.91
50905,1033,1,173.12,114.12
50905,1002,2,103.94,89.18
50905,1000,3,57.92,48.07
50905,1015,3,40.83,26.09
50905,1024,3,73.33,57.45
50906,1004,3,29.05,22.94
50906,1026,1,33.93,27.96
50906,1036,1,59.93,40.03
50906,1014,2,36.77,25.91
50906,1015,2,40.83,26.09
50907,1033,1,173.12,114.12
50907,1004,2,29.05,22.94
50907,1001,2,156.96,114.33
50907,1003,3,115.15,73.85
50907,1024,2,73.33,57.45
50908,1016,3,47.58,39.99
50908,1038,3,109.74,83.69
50908,1029,3,16.48,10.34
50908,1012,1,158.43,100.73
50909,1002,3,103.94,89.18
50910,1018,1,63.98,54.67
50910,1007,1,144.78,104.61
50910,1029,1,16.48,10.34
50910,1009,3,106.58,86.43
50910,1005,3,33.22,22.94
50911,1025,2,132.87,95.3
50911,1023,3,61.77,47.13
50912,1036,3,59.93,40.03
50912,1004,2,29.05,22.94
50912,1022,1,58.79,38.6
50913,1014,2,36.77,25.91
50914,1004,3,29.05,22.94
50914,1024,2,73.33,57.45
50915,1000,3,57.92,48.07
50915,1029,1,16.48,10.34
50915,1014,3,36.77,25.91
50915,1019,1,49.9,38.49
50916,1039,2,66.86,55.62
50916,1007,3,144.78,104.61
50916,1029,2,16.48,10.34
50916,1036,1,59.93,40.03
50916,1017,3,80.92,65.35
50917,1030,2,112.12,74.87
50917,1006,2,15.07,11.68
50917,1001,3,156.96,114.33
50917,1023,1,61.77,47.13
50918,1020,1,99.84,75.36
50918,1000,1,57.92,48.07
50918,1017,3,80.92,65.35
50919,1009,3,106.58,86.43
50920,1013,1,45.68,29.42
50920,1026,3,33.93,27.96
50920,1023,1,61.77,47.13
50921,1014,1,36.77,25.91
50921,1001,3,156.96,114.33
50922,1022,3,58.79,38.6
50922,1024,2,73.33,57.45
50922,1017,3,80.92,65.35
50923,1023,2,61.77,47.13
50923,1032,1,14.38,12.48
50923,1031,2,30.5,24.61
50924,1004,3,29.05,22.94
50924,1028,3,86.55,73.13
50924,1018,2,63.98,54.67
50924,1025,2,132.87,95.3
50925,1039,3,66.86,55.62
50926,1032,1,14.38,12.48
50926,1017,3,80.92,65.35
50927,1028,2,86.55,73.13
50927,1001,2,156.96,114.33
50927,1000,3,57.92,48.07
50927,1021,3,26.77,21.04
50927,1031,2,30.5,24.61
50928,1006,1,15.07,11.68
50928,1016,3,47.58,39.99
50928,1021,2,26.77,21.04
50929,1021,1,26.77,21.04
50929,1023,1,61.77,47.13
50929,1026,3,33.93,27.96
50930,1026,3,33.93,27.96
50930,1031,2,30.5,24.61
50930,1006,2,15.07,11.68
50930,1027,1,96.91,64.14
50931,1008,1,103.49,74.13
50931,1028,3,86.55,73.13
50932,1009,1,106.58,86.43
50932,1025,2,132.87,95.3
50933,1030,1,112.12,74.87
50933,1018,1,63.98,54.67
50934,1028,3,86.55,73.13
50934,1037,2,19.21,16.23
50934,1009,1,106.58,86.43
50934,1000,1,57.92,48.07
50935,1010,2,11.69,7.37
50935,1016,1,47.58,39.99
50935,1033,2,173.12,114.12
50936,1018,3,63.98,54.67
50936,1034,1,170.37,116.05
50936,1013,1,45.68,29.42
50936,1023,1,61.77,47.13
50937,1035,1,144.8,97.97
50937,1024,3,73.33,57.45
50937,1017,2,80.92,65.35
50937,1000,3,57.92,48.07
50938,1007,3,144.78,104.61
50938,1033,2,173.12,114.12
50939,1019,3,49.9,38.49
50939,1016,2,47.58,39.99
50939,1012,1,158.43,100.73
50939,1028,3,86.55,73.13
50939,1011,1,174.67,116.54
50940,1036,3,59.93,40.03
50940,1022,2,58.79,38.6
50940,1030,1,112.12,74.87
50940,1031,1,30.5,24.61
50941,1016,1,47.58,39.99
50941,1019,2,49.9,38.49
50941,1036,1,59.93,40.03
50942,1014,3,36.77,25.91
50942,1015,1,40.83,26.09
50942,1011,2,174.67,116.54
50942,1035,3,144.8,97.97
50942,1023,2,61.77,47.13
50943,1036,2,59.93,40.03
50943,1025,3,132.87,95.3
50943,1012,3,158.43,100.73
50943,1002,3,103.94,89.18
50943,1020,3,99.84,75.36
50944,1001,2,156.96,114.33
50945,1005,3,33.22,22.94
50945,1021,1,26.77,21.04
50945,1027,3,96.91,64.14
50946,1026,2,33.93,27.96
50946,1000,2,57.92,48.07
50946,1038,2,109.74,83.69
50946,1018,3,63.98,54.67
50946,1003,1,115.15,73.85
50947,1007,2,144.78,104.61
50948,1018,2,63.98,54.67
50948,1020,3,99.84,75.36
50948,1003,3,115.15,73.85
50948,1002,3,103.94,89.18
50948,1028,3,86.55,73.13
50949,1019,1,49.9,38.49
50949,1013,3,45.68,29.42
50949,1036,3,59.93,40.03
50949,1011,2,174.67,116.54
50950,1003,2,115.15,73.85
50950,1033,3,173.12,114.12
50950,1006,1,15.07,11.68
50951,1020,3,99.84,75.36
50951,1022,3,58.79,38.6
50951,1023,2,61.77,47.13
50951,1025,3,132.87,95.3
50952,1024,2,73.33,57.45
50952,1020,2,99.84,75.36
50953,1036,2,59.93,40.03
50954,1031,3,30.5,24.61
50954,1017,3,80.92,65.35
50954,1008,3,103.49,74.13
50955,1022,1,58.79,38.6
50955,1034,1,170.37,116.05
50956,1036,3,59.93,40.03
50956,1010,2,11.69,7.37
50957,1018,1,63.98,54.67
50957,1007,1,144.78,104.61
50957,1034,3,170.37,116.05
50958,1031,1,30.5,24.61
50958,1032,2,14.38,12.48
50958,1017,2,80.92,65.35
50958,1025,1,132.87,95.3
50959,1010,3,11.69,7.37
50959,1019,2,49.9,38.49
50959,1030,1,112.12,74.87
50959,1027,1,96.91,64.14
50960,1005,3,33.22,22.94
50960,1038,1,109.74,83.69
50960,1020,1,99.84,75.36
50960,1036,3,59.93,40.03
50960,1027,3,96.91,64.14
50961,1000,2,57.92,48.07
50961,1035,2,144.8,97.97
50961,1017,2,80.92,65.35
50962,1029,2,16.48,10.34
50962,1036,2,59.93,40.03
50963,1001,2,156.96,114.33
50964,1033,1,173.12,114.12
50964,1038,1,109.74,83.69
50964,1000,3,57.92,48.07
50964,1039,2,66.86,55.62
50965,1011,1,174.67,116.54
50965,1014,1,36.77,25.91
50966,1019,3,49.9,38.49
50966,1022,1,58.79,38.6
50966,1011,3,174.67,116.54
50966,1017,2,80.92,65.35
50967,1003,2,115.15,73.85
50967,1018,1,63.98,54.67
50967,1025,1,132.87,95.3
50968,1037,1,19.21,16.23
50968,1012,2,158.43,100.73
50968,1026,1,33.93,27.96
50968,1004,2,29.05,22.94
50969,1039,3,66.86,55.62
50969,1003,3,115.15,73.85
50969,1013,1,45.68,29.42
50969,1012,1,158.43,100.73
50970,1008,3,103.49,74.13
50970,1012,3,158.43,100.73
50970,1006,2,15.07,11.68
50971,1011,1,174.67,116.54
50971,1006,3,15.07,11.68
50971,1002,3,103.94,89.18
50971,1017,1,80.92,65.35
50971,1022,1,58.79,38.6
50972,1020,2,99.84,75.36
50972,1032,1,14.38,12.48
50972,1039,1,66.86,55.62
50972,1010,2,11.69,7.37
50973,1029,1,16.48,10.34
50973,1003,3,115.15,73.85
50973,1026,1,33.93,27.96
50974,1000,3,57.92,48.07
50974,1012,3,158.43,100.73
50975,1035,1,144.8,97.97
50975,1023,1,61.77,47.13
50976,1016,2,47.58,39.99
50976,1031,1,30.5,24.61
50977,1013,3,45.68,29.42
50977,1020,1,99.84,75.36
50978,1025,3,132.87,95.3
50978,1006,2,15.07,11.68
50979,1030,1,112.12,74.87
50979,1019,2,49.9,38.49
50979,1029,2,16.48,10.34
50979,1036,3,59.93,40.03
50980,1007,1,144.78,104.61
50980,1036,1,59.93,40.03
50980,1029,2,16.48,10.34
50980,1004,2,29.05,22.94
50980,1012,2,158.43,100.73
50981,1032,3,14.38,12.48
50981,1023,1,61.77,47.13
50982,1031,2,30.5,24.61
50983,1030,2,112.12,74.87
50983,1022,2,58.79,38.6
50984,1029,2,16.48,10.34
50984,1039,2,66.86,55.62
50984,1000,2,57.92,48.07
50985,1038,1,109.74,83.69
50985,1027,3,96.91,64.14
50985,1037,3,19.21,16.23
50985,1021,1,26.77,21.04
50986,1014,2,36.77,25.91
50986,1028,3,86.55,73.13
50987,1005,1,33.22,22.94
50987,1026,1,33.93,27.96
50988,1025,2,132.87,95.3
50988,1037,1,19.21,16.23
50988,1004,3,29.05,22.94
50988,1023,1,61.77,47.13
50988,1028,2,86.55,73.13
50989,1016,1,47.58,39.99
50989,1005,1,33.22,22.94
50989,1039,3,66.86,55.62
50989,1038,1,109.74,83.69
50990,1006,2,15.07,11.68
50990,1008,2,103.49,74.13
50990,1023,1,61.77,47.13
50990,1003,3,115.15,73.85
50991,1033,1,173.12,114.12
50992,1021,2,26.77,21.04
50992,1015,1,40.83,26.09
50993,1020,2,99.84,75.36
50993,1016,2,47.58,39.99
50993,1000,2,57.92,48.07
50993,1021,2,26.77,21.04
50994,1008,2,103.49,74.13
50994,1013,3,45.68,29.42
50994,1010,1,11.69,7.37
50994,1034,3,170.37,116.05
50995,1028,3,86.55,73.13
50995,1021,2,26.77,21.04
50995,1012,1,158.43,100.73
50996,1025,3,132.87,95.3
50997,1033,1,173.12,114.12
50997,1036,1,59.93,40.03
50997,1008,3,103.49,74.13
50997,1002,3,103.94,89.18
50997,1029,2,16.48,10.34
50998,1026,1,33.93,27.96
50999,1000,2,57.92,48.07
51000,1034,1,170.37,116.05
51000,1024,1,73.33,57.45
51000,1016,2,47.58,39.99
51001,1037,2,19.21,16.23
51001,1031,2,30.5,24.61
51002,1007,3,144.78,104.61
51002,1022,3,58.79,38.6
51003,1004,1,29.05,22.94
51003,1036,2,59.93,40.03
51003,1023,1,61.77,47.13
51003,1008,2,103.49,74.13
51004,1025,3,132.87,95.3
51004,1030,3,112.12,74.87
51005,1034,2,170.37,116.05
51005,1035,3,144.8,97.97
51005,1003,2,115.15,73.85
51005,1008,1,103.49,74.13
51006,1026,3,33.93,27.96
51006,1015,2,40.83,26.09
51006,1004,1,29.05,22.94
51006,1003,2,115.15,73.85
51007,1016,1,47.58,39.99
51007,1039,1,66.86,55.62
51007,1014,2,36.77,25.91
51007,1015,2,40.83,26.09
51008,1007,1,144.78,104.61
51008,1031,1,30.5,24.61
51009,1029,3,16.48,10.34
51010,1034,3,170.37,116.05
51010,1010,3,11.69,7.37
51010,1012,3,158.43,100.73
51010,1025,2,132.87,95.3
51010,1035,1,144.8,97.97
51011,1004,1,29.05,22.94
51011,1035,2,144.8,97.97
51012,1038,2,109.74,83.69
51012,1019,1,49.9,38.49
51013,1030,2,112.12,74.87
51013,1004,1,29.05,22.94
51014,1009,1,106.58,86.43
51014,1000,3,57.92,48.07
51014,1021,2,26.77,21.04
51014,1012,2,158.43,100.73
51015,1026,1,33.93,27.96
51015,1021,1,26.77,21.04
51016,1007,2,144.78,104.61
51016,1026,1,33.93,27.96
51016,1038,3,109.74,83.69
51016,1010,1,11.69,7.37
51016,1011,1,174.67,116.54
51017,1037,2,19.21,16.23
51017,1026,2,33.93,27.96
51018,1029,3,16.48,10.34
51018,1022,1,58.79,38.6
51018,1002,1,103.94,89.18
51018,1000,2,57.92,48.07
51018,1009,3,106.58,86.43
51019,1012,2,158.43,100.73
51019,1035,2,144.8,97.97
51020,1003,1,115.15,73.85
51020,1029,2,16.48,10.34
51020,1005,3,33.22,22.94
51020,1020,3,99.84,75.36
51021,1003,1,115.15,73.85
51021,1019,2,49.9,38.49
51021,1024,3,73.33,57.45
51021,1016,1,47.58,39.99
51022,1011,2,174.67,116.54
51023,1022,2,58.79,38.6
51023,1020,1,99.84,75.36
51023,1008,3,103.49,74.13
51024,1001,1,156.96,114.33
51025,1025,3,132.87,95.3
51025,1003,3,115.15,73.85
51025,1005,2,33.22,22.94
51025,1014,2,36.77,25.91
51025,1037,1,19.21,16.23
51026,1019,2,49.9,38.49
51026,1021,1,26.77,21.04
51026,1003,1,115.15,73.85
51026,1028,1,86.55,73.13
51026,1012,3,158.43,100.73
51027,1014,2,36.77,25.91
51027,1025,2,132.87,95.3
51027,1039,1,66.86,55.62
51027,1028,2,86.55,73.13
51028,1004,1,29.05,22.94
51028,1033,3,173.12,114.12
51028,1027,3,96.91,64.14
51029,1026,3,33.93,27.96
51029,1001,2,156.96,114.33
51029,1002,1,103.94,89.18
51029,1031,3,30.5,24.61
51030,1008,2,103.49,74.13
51030,1022,3,58.79,38.6
51030,1006,1,15.07,11.68
51030,1031,2,30.5,24.61
51030,1030,2,112.12,74.87
51031,1000,3,57.92,48.07
51031,1008,3,103.49,74.13
51031,1014,1,36.77,25.91
51031,1015,3,40.83,26.09
51031,1033,1,173.12,114.12
51032,1026,1,33.93,27.96
51033,1008,3,103.49,74.13
51033,1007,2,144.78,104.61
51033,1037,1,19.21,16.23
51034,1035,1,144.8,97.97
51034,1039,3,66.86,55.62
51034,1024,3,73.33,57.45
51034,1022,2,58.79,38.6
51034,1020,3,99.84,75.36
51035,1018,3,63.98,54.67
51035,1000,2,57.92,48.07
51035,1017,3,80.92,65.35
51035,1024,1,73.33,57.45
51036,1017,1,80.92,65.35
51037,1026,3,33.93,27.96
51038,1031,2,30.5,24.61
51039,1034,2,170.37,116.05
51040,1021,3,26.77,21.04
51040,1030,1,112.12,74.87
51040,1009,3,106.58,86.43
51040,1027,3,96.91,64.14
51040,1008,2,103.49,74.13
51041,1008,1,103.49,74.13
51042,1007,3,144.78,104.61
51042,1018,3,63.98,54.67
51042,1005,2,33.22,22.94
51042,1026,3,33.93,27.96
51042,1008,1,103.49,74.13
51043,1019,1,49.9,38.49
51043,1009,3,106.58,86.43
51044,1023,2,61.77,47.13
51044,1019,1,49.9,38.49
51044,1039,1,66.86,55.62
51045,1010,1,11.69,7.37
51045,1000,3,57.92,48.07
51046,1034,3,170.37,116.05
51047,1009,1,106.58,86.43
51047,1034,3,170.37,116.05
51047,1005,1,33.22,22.94
51047,1010,1,11.69,7.37
51047,1017,1,80.92,65.35
51048,1018,1,63.98,54.67
51048,1030,1,112.12,74.87
51048,1022,1,58.79,38.6
51049,1032,2,14.38,12.48
51049,1024,1,73.33,57.45
51049,1001,2,156.96,114.33
51049,1022,1,58.79,38.6
51049,1036,2,59.93,40.03
51050,1037,2,19.21,16.23
51051,1010,2,11.69,7.37
51051,1027,2,96.91,64.14
51051,1033,1,173.12,114.12
51051,1036,3,59.93,40.03
51052,1008,1,103.49,74.13
51053,1036,2,59.93,40.03
51053,1004,1,29.05,22.94
51053,1022,3,58.79,38.6
51053,1029,3,16.48,10.34
51054,1019,1,49.9,38.49
51054,1012,1,158.43,100.73
51054,1023,1,61.77,47.13
51054,1000,3,57.92,48.07
51055,1012,1,158.43,100.73
51055,1016,2,47.58,39.99
51055,1029,1,16.48,10.34
51056,1036,1,59.93,40.03
51057,1034,3,170.37,116.05
51057,1007,1,144.78,104.61
51058,1006,1,15.07,11.68
51059,1016,3,47.58,39.99
51060,1012,2,158.43,100.73
51060,1027,2,96.91,64.14
51060,1020,2,99.84,75.36
51060,1030,1,112.12,74.87
51061,1038,2,109.74,83.69
51061,1019,2,49.9,38.49
51061,1037,2,19.21,16.23
51062,1031,3,30.5,24.61
51062,1016,2,47.58,39.99
51062,1000,2,57.92,48.07
51062,1028,1,86.55,73.13
51062,1038,1,109.74,83.69
51063,1005,3,33.22,22.94
51063,1000,3,57.92,48.07
51063,1035,1,144.8,97.97
51064,1027,1,96.91,64.14
51064,1022,3,58.79,38.6
51064,1020,1,99.84,75.36
51064,1033,3,173.12,114.12
51065,1016,2,47.58,39.99
51065,1029,2,16.48,10.34
51065,1023,3,61.77,47.13
51066,1008,1,103.49,74.13
51066,1018,1,63.98,54.67
51066,1029,3,16.48,10.34
51067,1018,3,63.98,54.67
51067,1033,1,173.12,114.12
51067,1023,2,61.77,47.13
51067,1003,1,115.15,73.85
51068,1003,2,115.15,73.85
51068,1033,1,173.12,114.12
51069,1001,2,156.96,114.33
51069,1011,2,174.67,116.54
51069,1008,3,103.49,74.13
51069,1036,3,59.93,40.03
51069,1027,3,96.91,64.14
51070,1024,3,73.33,57.45
51071,1024,2,73.33,57.45
51071,1005,3,33.22,22.94
51071,1038,3,109.74,83.69
51072,1008,2,103.49,74.13
51072,1017,2,80.92,65.35
51072,1021,3,26.77,21.04
51072,1005,1,33.22,22.94
51073,1014,3,36.77,25.91
51073,1024,3,73.33,57.45
51074,1011,3,174.67,116.54
51074,1004,3,29.05,22.94
51074,1038,1,109.74,83.69
51074,1002,1,103.94,89.18
51074,1026,1,33.93,27.96
51075,1015,3,40.83,26.09
51075,1020,2,99.84,75.36
51075,1019,1,49.9,38.49
51075,1001,1,156.96,114.33
51075,1034,2,170.37,116.05
51076,1004,1,29.05,22.94
51076,1006,3,15.07,11.68
51076,1008,3,103.49,74.13
51076,1012,2,158.43,100.73
51077,1036,3,59.93,40.03
51077,1028,3,86.55,73.13
51077,1025,1,132.87,95.3
51078,1008,2,103.49,74.13
51078,1021,3,26.77,21.04
51078,1004,1,29.05,22.94
51078,1023,3,61.77,47.13
51079,1038,3,109.74,83.69
51079,1010,2,11.69,7.37
51079,1018,1,63.98,54.67
51080,1015,2,40.83,26.09
51080,1012,1,158.43,100.73
51081,1036,1,59.93,40.03
51081,1034,2,170.37,116.05
51081,1018,1,63.98,54.67
51081,1012,1,158.43,100.73
51081,1035,3,144.8,97.97
51082,1019,1,49.9,38.49
51082,1005,3,33.22,22.94
51082,1029,2,16.48,10.34
51083,1036,3,59.93,40.03
51083,1021,2,26.77,21.04
51083,1013,1,45.68,29.42
51083,1020,2,99.84,75.36
51083,1039,2,66.86,55.62
51084,1017,3,80.92,65.35
51084,1035,3,144.8,97.97
51085,1028,1,86.55,73.13
51085,1038,1,109.74,83.69
51085,1000,1,57.92,48.07
51085,1005,1,33.22,22.94
51086,1032,2,14.38,12.48
51087,1024,3,73.33,57.45
51087,1025,3,132.87,95.3
51087,1011,1,174.67,116.54
51088,1037,1,19.21,16.23
51088,1014,1,36.77,25.91
51088,1009,2,106.58,86.43
51088,1000,2,57.92,48.07
51088,1024,1,73.33,57.45
51089,1016,2,47.58,39.99
51089,1035,3,144.8,97.97
51089,1022,2,58.79,38.6
51089,1006,2,15.07,11.68
51090,1000,3,57.92,48.07
51090,1004,1,29.05,22.94
51090,1016,3,47.58,39.99
51090,1005,3,33.22,22.94
51091,1013,3,45.68,29.42
51091,1015,3,40.83,26.09
51091,1021,2,26.77,21.04
51091,1004,1,29.05,22.94
51092,1008,3,103.49,74.13
51093,1027,2,96.91,64.14
51093,1006,3,15.07,11.68
51093,1003,3,115.15,73.85
51094,1015,1,40.83,26.09
51094,1011,1,174.67,116.54
51094,1025,2,132.87,95.3
51094,1027,1,96.91,64.14
51094,1024,1,73.33,57.45
51095,1008,2,103.49,74.13
51096,1003,1,115.15,73.85
51097,1028,2,86.55,73.13
51097,1022,2,58.79,38.6
51097,1016,2,47.58,39.99
51098,1000,2,57.92,48.07
51099,1029,1,16.48,10.34
51099,1009,2,106.58,86.43
51099,1011,2,174.67,116.54
51100,1016,2,47.58,39.99
51100,1008,2,103.49,74.13
51100,1015,2,40.83,26.09
51100,1024,2,73.33,57.45
51100,1000,2,57.92,48.07
51101,1011,1,174.67,116.54
51101,1022,3,58.79,38.6
51101,1015,2,40.83,26.09
51101,1034,3,170.37,116.05
51102,1013,2,45.68,29.42
51102,1024,2,73.33,57.45
51102,1023,2,61.77,47.13
51103,1033,1,173.12,114.12
51103,1037,1,19.21,16.23
51103,1032,1,14.38,12.48
51103,1022,1,58.79,38.6
51104,1005,2,33.22,22.94
51104,1013,2,45.68,29.42
51104,1028,2,86.55,73.13
51105,1001,1,156.96,114.33
51105,1034,3,170.37,116.05
51105,1031,1,30.5,24.61
51106,1021,3,26.77,21.04
51106,1028,2,86.55,73.13
51106,1022,1,58.79,38.6
51106,1001,1,156.96,114.33
51106,1010,3,11.69,7.37
51107,1019,3,49.9,38.49
51107,1000,3,57.92,48.07
51107,1015,1,40.83,26.09
51108,1010,1,11.69,7.37
51108,1009,3,106.58,86.43
51108,1035,2,144.8,97.97
51108,1021,1,26.77,21.04
51109,1030,3,112.12,74.87
51110,1018,2,63.98,54.67
51110,1031,1,30.5,24.61
51111,1006,3,15.07,11.68
51111,1023,2,61.77,47.13
51111,1026,2,33.93,27.96
51111,1030,3,112.12,74.87
51111,1020,1,99.84,75.36
51112,1032,1,14.38,12.48
51112,1036,2,59.93,40.03
51112,1004,2,29.05,22.94
51112,1014,3,36.77,25.91
51113,1038,3,109.74,83.69
51113,1035,2,144.8,97.97
51114,1002,1,103.94,89.18
51114,1033,1,173.12,114.12
51114,1023,2,61.77,47.13
51115,1037,2,19.21,16.23
51115,1006,2,15.07,11.68
51115,1028,2,86.55,73.13
51115,1027,2,96.91,64.14
51115,1001,2,156.96,114.33
51116,1000,1,57.92,48.07
51116,1036,3,59.93,40.03
51116,1012,1,158.43,100.73
51116,1035,1,144.8,97.97
51116,1039,3,66.86,55.62
51117,1013,2,45.68,29.42
51117,1014,3,36.77,25.91
51117,1028,1,86.55,73.13
51117,1018,1,63.98,54.67
51117,1002,1,103.94,89.18
51118,1032,2,14.38,12.48
51118,1031,1,30.5,24.61
51119,1010,3,11.69,7.37
51120,1012,2,158.43,100.73
51120,1029,1,16.48,10.34
51120,1035,2,144.8,97.97
51121,1016,2,47.58,39.99
51121,1011,1,174.67,116.54
51121,1035,3,144.8,97.97
51121,1029,2,16.48,10.34
51122,1022,2,58.79,38.6
51123,1001,1,156.96,114.33
51123,1015,3,40.83,26.09
51123,1032,1,14.38,12.48
51123,1027,2,96.91,64.14
51124,1017,3,80.92,65.35
51125,1023,1,61.77,47.13
51125,1017,3,80.92,65.35
51125,1007,1,144.78,104.61
51125,1018,1,63.98,54.67
51125,1000,1,57.92,48.07
51126,1037,3,19.21,16.23
51126,1001,3,156.96,114.33
51127,1013,3,45.68,29.42
51127,1017,3,80.92,65.35
51128,1028,2,86.55,73.13
51128,1029,2,16.48,10.34
51129,1030,2,112.12,74.87
51129,1011,2,174.67,116.54
51129,1036,1,59.93,40.03
51129,1006,2,15.07,11.68
51130,1017,3,80.92,65.35
51131,1028,1,86.55,73.13
51131,1003,2,115.15,73.85
51131,1038,1,109.74,83.69
51131,1006,1,15.07,11.68
51132,1025,1,132.87,95.3
51132,1030,1,112.12,74.87
51132,1009,2,106.58,86.43
51132,1022,2,58.79,38.6
51132,1014,1,36.77,25.91
51133,1039,1,66.86,55.62
51133,1012,2,158.43,100.73
51134,1006,2,15.07,11.68
51134,1015,3,40.83,26.09
51134,1031,2,30.5,24.61
51134,1017,1,80.92,65.35
51134,1020,1,99.84,75.36
51135,1001,3,156.96,114.33
51135,1037,3,19.21,16.23
51136,1010,3,11.69,7.37
51136,1029,2,16.48,10.34
51137,1036,1,59.93,40.03
51137,1026,1,33.93,27.96
51137,1016,3,47.58,39.99
51137,1013,1,45.68,29.42
51137,1024,2,73.33,57.45
51138,1002,1,103.94,89.18
51138,1018,1,63.98,54.67
51139,1014,3,36.77,25.91
51140,1035,2,144.8,97.97
51141,1035,3,144.8,97.97
51142,1013,1,45.68,29.42
51142,1004,1,29.05,22.94
51142,1011,3,174.67,116.54
51143,1027,3,96.91,64.14
51144,1033,2,173.12,114.12
51144,1012,2,158.43,100.73
51144,1001,1,156.96,114.33
51145,1011,1,174.67,116.54
51145,1009,1,106.58,86.43
51145,1012,3,158.43,100.73
51146,1008,2,103.49,74.13
51146,1029,2,16.48,10.34
51146,1021,1,26.77,21.04
51146,1020,1,99.84,75.36
51146,1007,3,144.78,104.61
51147,1017,1,80.92,65.35
51147,1034,3,170.37,116.05
51148,1037,3,19.21,16.23
51148,1029,2,16.48,10.34
51148,1006,2,15.07,11.68
51148,1024,1,73.33,57.45
51148,1015,1,40.83,26.09
51149,1007,1,144.78,104.61
51149,1005,3,33.22,22.94
51150,1010,3,11.69,7.37
51150,1037,3,19.21,16.23
51150,1007,1,144.78,104.61
51151,1029,2,16.48,10.34
51152,1026,3,33.93,27.96
51152,1019,1,49.9,38.49
51152,1037,3,19.21,16.23
51152,1036,3,59.93,40.03
51153,1018,1,63.98,54.67
51153,1030,2,112.12,74.87
51153,1024,3,73.33,57.45
51153,1006,2,15.07,11.68
51153,1012,3,158.43,100.73
51154,1001,3,156.96,114.33
51154,1010,3,11.69,7.37
51154,1036,2,59.93,40.03
51154,1027,3,96.91,64.14
51154,1004,3,29.05,22.94
51155,1013,1,45.68,29.42
51155,1025,1,132.87,95.3
51155,1017,3,80.92,65.35
51155,1036,3,59.93,40.03
51156,1037,1,19.21,16.23
51156,1030,2,112.12,74.87
51156,1006,3,15.07,11.68
51157,1007,3,144.78,104.61
51157,1009,3,106.58,86.43
51157,1036,2,59.93,40.03
51158,1004,1,29.05,22.94
51159,1029,2,16.48,10.34
51159,1013,2,45.68,29.42
51160,1001,2,156.96,114.33
51161,1023,2,61.77,47.13
51161,1032,3,14.38,12.48
51161,1005,1,33.22,22.94
51161,1025,1,132.87,95.3
51162,1025,2,132.87,95.3
51162,1023,3,61.77,47.13
51163,1012,1,158.43,100.73
51164,1033,3,173.12,114.12
51165,1015,1,40.83,26.09
51165,1008,1,103.49,74.13
51165,1016,2,47.58,39.99
51165,1019,3,49.9,38.49
51166,1032,3,14.38,12.48
51167,1006,3,15.07,11.68
51167,1011,1,174.67,116.54
51167,1015,2,40.83,26.09
51167,1009,3,106.58,86.43
51168,1026,1,33.93,27.96
51168,1036,3,59.93,40.03
51169,1038,3,109.74,83.69
